,sessionID,text,label
4343,Ses03F_script02_2_F004,I don't care. It's still fish to me.,-1
4344,Ses03F_script02_2_F005,"Augie, Goddamn it, don't ask me that. You always ask me that. Why do you ask me that? I hate it. It's insulting.",0
4345,Ses03F_script02_2_F006,"Look, it's-we just-we're looking at this evening in a different way, both of us. We both have different ideas of it.",-1
4346,Ses03F_script02_2_F007,It's not like that.,-1
4347,Ses03F_script02_2_F008,"Look, Augie, we've never seen them. They're never going to come.",-1
4348,Ses03F_script02_2_F009,Twice is as many times as we've tried. That's ever.,-1
4349,Ses03F_script02_2_F010,"No, we won't.",-1
4350,Ses03F_script02_2_F011,"It's impossible. It's like waiting around. Waiting to see Santa Claus, you know?",-1
4351,Ses03F_script02_2_F012,Like I feel like my whole life I've been just standing on this beach with my hands clasped waiting for these fish to show up and these fish never show up.,0
4352,Ses03F_script02_2_F013,I do.,-1
4353,Ses03F_script02_2_F014,"Look, I did. I always do. But it's like every time I try nothing ever happens.",-1
4354,Ses03F_script02_2_F015,"For God's sake, Augie, this is not about fish.",-1
4355,Ses03F_script02_2_F016,Do you remember the last time we came here?,2
4356,Ses03F_script02_2_F017,We thought I was pregnant.,2
4357,Ses03F_script02_2_F018,You brought a bottle of champagne.,2
4358,Ses03F_script02_2_F019,We took off our shoes and we danced barefoot in the sand. Under the moon.,1
4359,Ses03F_script02_2_F020,And you whispered so intimately in my ear so I could feel your words.,1
4360,Ses03F_script02_2_F021,"Oh, that moment-that was it.",1
4361,Ses03F_script02_2_F022,"I told myself finally, this is how happy I'm supposed to be.",2
4362,Ses03F_script02_2_F023,Dancing barefoot in the sand. Drinking out of a bottle of champagne.,1
4363,Ses03F_script02_2_F024,I don't want to remember something.,2
4364,Ses03F_script02_2_F025,Hope for some things.,2
4365,Ses03F_script02_2_F026,No.,2
4366,Ses03F_script02_2_F027,No.,2
4367,Ses03F_script02_2_F028,"No, no.",2
4368,Ses03F_script02_2_F029,No.,-1
4369,Ses03F_script02_2_F030,No.,-1
4370,Ses03F_script02_2_F031,No.,0
4371,Ses03F_script02_2_F032,No.,-1
4372,Ses03F_script02_2_F033,I want things to turn out the way that they're supposed to be.,-1
4373,Ses03F_script02_2_F034,This what? What is this? This is nothing.,-1
4374,Ses03F_script02_2_F035,"No, it's not. It's standing on the beach waiting and fighting.",0
4375,Ses03F_script02_2_F036,Things have never turned out anything the way that I thought they would be.,2
4376,Ses03F_script02_2_F037,"I mean, this is, this is everything, and it's a lot, but",-1
4377,Ses03F_script02_2_F038,it's not something else. Do you know what I'm trying to say?,2
4378,Ses03F_script02_2_F039,"I know you are, Augie, and I know you wanted this evening to be nice, but I can't help thinking of being somewhere else.",2
4379,Ses03F_script02_2_F040,I didn't say that.,2
4380,Ses03F_script02_2_F041,"Augie, anything I do I'd rather be doing with you.",-1
4381,Ses03F_script02_2_F042,"God, don't you know that? I mean, you're the one that probably wants to be with somebody else. Somebody that didn't take herself so seriously, could enjoy herself more.",-1
4382,Ses03F_script02_2_F043,"Well, I guess we're just in the wrong spart-spot with the right person.",1
4383,Ses03F_script02_2_F044,I noticed that. It's beautiful.,1
4384,Ses03F_script02_2_F045,You can see right over the water.,1
4385,Ses03F_script02_2_F046,"God, big old white moon.",-1
4386,Ses03F_script02_2_F047,You brought refreshments?,-1
4387,Ses03F_script02_2_F048,At least we won't need glasses.,1
4388,Ses03F_script02_2_F049,So I was thinking you might be right.,-1
4389,Ses03F_script02_2_F050,Maybe this is the right place after all.,1
4390,Ses03F_script02_2_F051,"I'm sorry, Augie.",2
4391,Ses03F_script02_2_F052,Or not.,-1
4392,Ses03F_script02_2_M000,So what do you think?,-1
4393,Ses03F_script02_2_M001,About what I was just saying.,3
4394,Ses03F_script02_2_M002,It certainly is not. It is slightly exaggerated scientific fact.,-1
4395,Ses03F_script02_2_M003,"Well, I'm not the only one. Look at all these people.",-1
4396,Ses03F_script02_2_M004,Are we talking about the same thing?,-1
4397,Ses03F_script02_2_M005,"Carla, can I ask you something? Don't take this wrong, but are you having your period?",3
4398,Ses03F_script02_2_M006,"Okay, then what's bugging you?",-1
4399,Ses03F_script02_2_M007,"There's nothing to it, alright? We come down here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish, and then they go home and we go home.",-1
4400,Ses03F_script02_2_M008,We're not seeing the grunions?,3
4401,Ses03F_script02_2_M009,We missed them twice. That's not ever.,-1
4402,Ses03F_script02_2_M010,We'll see them this time.,-1
4403,Ses03F_script02_2_M011,"God, I thought you wanted to see it.",-1
4404,Ses03F_script02_2_M012,It's just fish. Nothing to get traumatized over.,-1
4405,Ses03F_script02_2_M013,"I've been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse, and I can't seem to pinpoint it.",-1
4406,Ses03F_script02_2_M014,"You were fine during the phone call from Marge. Dinner was okay. Doing the dishes was no problem. Let's see. I took a shower. You were watching the news. You said Augie, I think the grunion are running. I said great, let's go. I feel lucky tonight.",-1
4407,Ses03F_script02_2_M015,"And so I'm getting the animals, putting the animals out in the yard. I'm putting on my jacket, getting the car out of the garage-",-1
4408,Ses03F_script02_2_M016,Wait a minute. I got it.,3
4409,Ses03F_script02_2_M017,"It was driving past the Knickerbocker Liquor Locker, right? You said let's get some champagne, and I said time's-a-wasting or something like that.",-1
4410,Ses03F_script02_2_M018,"You want this to be like the other time, right? That's it. Right?",-1
4411,Ses03F_script02_2_M019,"Right. I got it. Of course. Listen, do you want to dance?",-1
4412,Ses03F_script02_2_M020,Do you want me to get some champagne?,-1
4413,Ses03F_script02_2_M021,Take off our shoes?,-1
4414,Ses03F_script02_2_M022,What? What? Do you want me to breathe in your ear?,-1
4415,Ses03F_script02_2_M023,Do you want to get married again? What? What? Do you want to get a divorce?,-1
4416,Ses03F_script02_2_M024,A vacation?,-1
4417,Ses03F_script02_2_M025,A new carpet? A poodle?,-1
4418,Ses03F_script02_2_M026,"A-a back rub, some ice cream, a suicide pact. What the hell do you want, Carla?",0
4419,Ses03F_script02_2_M027,"Jesus, welcome to the human race.",-1
4420,Ses03F_script02_2_M028,Did you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line? That four years down the line that we'd come to the beach and argue with each other over fish?,-1
4421,Ses03F_script02_2_M029,"No, I was just like you. I thought it was going to be all peaches and roses and everything great. And the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. And oh God.",-1
4422,Ses03F_script02_2_M030,"You know what you get? The jokes on us, baby. Because do you know what you get? Huh? Carla? Do you know what you get? You get this.",-1
4423,Ses03F_script02_2_M031,"Yes, it is.",-1
4424,Ses03F_script02_2_M032,Right.,-1
4425,Ses03F_script02_2_M033,"No, I know. Me neither.",-1
4426,Ses03F_script02_2_M034,"Well, I'm doing the best I can.",-1
4427,Ses03F_script02_2_M035,"Yeah, maybe if you were with someone else too.",-1
4428,Ses03F_script02_2_M036,"No, I know. But I know I don't make you happy.",-1
4429,Ses03F_script02_2_M037,Yeah?,-1
4430,Ses03F_script02_2_M038,"Actually now that you mention it, no, I don't.",1
4431,Ses03F_script02_2_M039,"Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here.",1
4432,Ses03F_script02_2_M040,Look what we got here.,1
4433,Ses03F_script02_2_M041,It's not champagne.,1
4434,Ses03F_script02_2_M042,Are you still cold? Do you want to go home?,3
4435,Ses03F_script02_2_M043,Shh.,3
4436,Ses03F_script02_2_M044,If we're very quiet the fish might come.,1
4437,Ses03F_script02_2_M045,Or not.,1
4438,Ses03F_script03_1_F000,[BREATHING],3
4439,Ses03F_script03_1_F001,Do you think it's them?,3
4440,Ses03F_script03_1_F002,"I mean, nobody knows we're here except for Freda and she wouldn't ring up.",-1
4441,Ses03F_script03_1_F003,What are we to do?,-1
4442,Ses03F_script03_1_F004,"Yes. Now and always, sweet.",-1
4443,Ses03F_script03_1_F005,It was bound to come sooner or later.,-1
4444,Ses03F_script03_1_F006,"[LAUGHTER] God, it sent shivers up my spine.",-1
4445,Ses03F_script03_1_F007,"Um terrible thing is one can't stay happy. Well, it's true. I mean, the whole business is a very poor joke.",-1
4446,Ses03F_script03_1_F008,"Yes, meaning just that.",-1
4447,Ses03F_script03_1_F009,Don't laugh at me. I'm serious.,1
4448,Ses03F_script03_1_F010,Who's they?,-1
4449,Ses03F_script03_1_F011,"Well, if I laugh at everything I'm going to have to laugh at us too.",-1
4450,Ses03F_script03_1_F012,"So how long is it going to last? This ludicrous, overbearing love of ours?",-1
4451,Ses03F_script03_1_F013,Shall we always want to bicker and fight?,-1
4452,Ses03F_script03_1_F014,"Oh dear, well, shall we want that?",2
4453,Ses03F_script03_1_F015,"Well, what if happens if one of us is to die? Does the one that's left still laugh?",2
4454,Ses03F_script03_1_F016,"Well, that's serious enough.",-1
4455,Ses03F_script03_1_F017,"Darling, I believe you're talking nonsense.",-1
4456,Ses03F_script03_1_F018,"Elliott, worms don't pop.",-1
4457,Ses03F_script03_1_F019,"Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.",1
4458,Ses03F_script03_1_F020,Which particular one?,-1
4459,Ses03F_script03_1_F021,Oh Charles. That was his name. Charles. He did wiggle so beautifully.,1
4460,Ses03F_script03_1_F022,I know you did. You threw it out the window and into the Grand Canal. I don't think I'll ever forgive you for that.,-1
4461,Ses03F_script03_1_F023,It went on intermittently for days.,-1
4462,Ses03F_script03_1_F024,"Well, I burnt a hole in my comb too, and all the towels in the bathroom. [LAUGHTER].",-1
4463,Ses03F_script03_1_F025,yeah. And that was the first time you ever hit me.,1
4464,Ses03F_script03_1_F026,The manager came in and found us rolling on the floor and biting and scratching like panthers. [LAUGHTER],1
4465,Ses03F_script03_1_F027,I know. Oh man. Couldn't believe it.,1
4466,Ses03F_script03_1_F028,"Yeah, and very much sillier.",-1
4467,Ses03F_script03_1_M000,Oh.,-1
4468,Ses03F_script03_1_M001,Good God.,-1
4469,Ses03F_script03_1_M002,I wonder.,-1
4470,Ses03F_script03_1_M003,It must be them then.,-1
4471,Ses03F_script03_1_M004,"We're all right, aren't we darling? Whatever happens.",3
4472,Ses03F_script03_1_M005,Then I don't care.,3
4473,Ses03F_script03_1_M006,"Hello? Hello? What? Ugh, wrong number.",-1
4474,Ses03F_script03_1_M007,"things that should matter dreadfully don't seem to matter at all when one's happy, do they?",1
4475,Ses03F_script03_1_M008,"Ooh darling, don't say that.",-1
4476,Ses03F_script03_1_M009,"You mean that sacred and beautiful thing, love?",-1
4477,Ses03F_script03_1_M010,What does it all mean? That's what I ask myself in my quest for ultimate truth. What does it all mean?,-1
4478,Ses03F_script03_1_M011,"[LAUGHTER]. You mustn't be serious, my dear one, that's what they want.",1
4479,Ses03F_script03_1_M012,All the futile moralists who try to make life unbearable. Laugh at them. Be flippant. Laugh at all the sacred shibboleths. Flippancy brings out the acid in their damn sweetness and light.,-1
4480,Ses03F_script03_1_M013,"Ooh, certainly you must. We're figures of fun, all right.",1
4481,Ses03F_script03_1_M014,Who knows?,-1
4482,Ses03F_script03_1_M015,No. The fire will fade along with our passion.,-1
4483,Ses03F_script03_1_M016,Depends on how well we play it.,-1
4484,Ses03F_script03_1_M017,"Yes, yes. Yes, he must with all his might.",-1
4485,Ses03F_script03_1_M018,"No. No, it isn't. Death's very laughable. A cunning little mystery. All done with mirrors.",-1
4486,Ses03F_script03_1_M019,So is everyone else in the long run. Let's be superficial and pity the poor philosophers.,-1
4487,Ses03F_script03_1_M020,"Let's blow strumpets, blow-blow trumpets and squeakers and party as much as we can like small quite idiotic school children. Let's savor the delight of the moment. Come, kiss me darling, before worms pop in and out of your eye sockets.",1
4488,Ses03F_script03_1_M021,"I don't care what you do, see? As long-you can paint yourself bright green all over and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.",-1
4489,Ses03F_script03_1_M022,Remember that awful scene we had in Venice?,1
4490,Ses03F_script03_1_M023,The one when you bought that little painted wooden snake in the Piazza and put it in my bed.,-1
4491,Ses03F_script03_1_M024,Horrible little thing. I hated it.,-1
4492,Ses03F_script03_1_M025,How long did that row last?,-1
4493,Ses03F_script03_1_M026,The worst one was in Cannes when your-your curling iron burnt a hole in my dressing gown.,-1
4494,Ses03F_script03_1_M027,"That was a rouser, wasn't it?",1
4495,Ses03F_script03_1_M028,I didn't hit you very hard.,-1
4496,Ses03F_script03_1_M029,"Oh, I will never forget his face. Ooh-rah [LAUGHTER].",-1
4497,Ses03F_script03_1_M030,We were very much younger then.,-1
4498,Ses03F_script03_1_M031,"Oh, the real cause of that row was Peter Burden.",-1
4499,Ses03F_script03_2_F000,You knew there was nothing in that.,-1
4500,Ses03F_script03_2_F001,Presents? It was only a small trivial little broach.,-1
4501,Ses03F_script03_2_F002,Not at all. It was very pretty. And I wear it all the time. I still have it.,-1
4502,Ses03F_script03_2_F003,"No, I didn't. You made that up all in your jealous imagination.",-1
4503,Ses03F_script03_2_F004,"Just a little perhaps, but it was nothing serious.",3
4504,Ses03F_script03_2_F005,"Well, what of it?",-1
4505,Ses03F_script03_2_F006,"Oh come on, it gave him a lot of pleasure and it didn't harm me.",-1
